"Date","Team","Opponent","Season","Game_Id","Line_Favored","Line_Amount","Over_Under","Money_Line","Money_Line_Opp","Implied_Odds","Implied_Odds_Opp","Time_Stamp"
"18668","LA","Minnesota",2021,"401267547","LAC",-10.5,"225",-550,425,0.846153846153846,0.19047619047619,"1612967091.01266"
"18668","Minnesota","LA",2021,"401267547","LAC",-10.5,"225",425,-550,0.19047619047619,0.846153846153846,"1612967091.01266"
"18668","Cleveland","Denver",2021,"401267548","DEN",-9.5,"220.5",380,-475,0.208333333333333,0.826086956521739,"1612967091.01266"
"18668","Denver","Cleveland",2021,"401267548","DEN",-9.5,"220.5",-475,380,0.826086956521739,0.208333333333333,"1612967091.01266"
"18668","Milwaukee","Phoenix",2021,"401267549","MIL",-4.5,"226.5",-190,170,0.655172413793103,0.37037037037037,"1612967091.01266"
"18668","Phoenix","Milwaukee",2021,"401267549","MIL",-4.5,"226.5",170,-190,0.37037037037037,0.655172413793103,"1612967091.01266"
"18668","Los Angeles","Oklahoma City",2021,"401267550","LAL",-11.5,"218.5",-650,475,0.866666666666667,0.173913043478261,"1612967091.01266"
"18668","Oklahoma City","Los Angeles",2021,"401267550","LAL",-11.5,"218.5",475,-650,0.173913043478261,0.866666666666667,"1612967091.01266"
"18669","Detroit","Indiana",2021,"401267551","IND",-3,"219",125,-145,0.444444444444444,0.591836734693878,"1613037246.00158"
"18669","Indiana","Detroit",2021,"401267551","IND",-3,"219",-145,125,0.591836734693878,0.444444444444444,"1613037246.00158"
"18669","Philadelphia","Portland",2021,"401267554","PHI",-5.5,"229.5",-215,185,0.682539682539683,0.350877192982456,"1613037246.00158"
"18669","Portland","Philadelphia",2021,"401267554","PHI",-5.5,"229.5",185,-215,0.350877192982456,0.682539682539683,"1613037246.00158"
"18669","Detroit","Indiana",2021,"401267551","IND",-3,"219",125,-145,0.444444444444444,0.591836734693878,"1613054905.04401"
"18669","Indiana","Detroit",2021,"401267551","IND",-3,"219",-145,125,0.591836734693878,0.444444444444444,"1613054905.04401"
"18669","Houston","Miami",2021,"401267552","MIA",-2,"217.5",110,-130,0.476190476190476,0.565217391304348,"1613054905.04401"
"18669","Miami","Houston",2021,"401267552","MIA",-2,"217.5",-130,110,0.565217391304348,0.476190476190476,"1613054905.04401"
"18669","Golden State","Orlando",2021,"401267553","GS",-7.5,"224",-300,250,0.75,0.285714285714286,"1613054905.04401"
"18669","Orlando","Golden State",2021,"401267553","GS",-7.5,"224",250,-300,0.285714285714286,0.75,"1613054905.04401"
"18669","Philadelphia","Portland",2021,"401267554","PHI",-5.5,"230.5",-215,185,0.682539682539683,0.350877192982456,"1613054905.04401"
"18669","Portland","Philadelphia",2021,"401267554","PHI",-5.5,"230.5",185,-215,0.350877192982456,0.682539682539683,"1613054905.04401"
"18669","Boston","Toronto",2021,"401267558","BOS",-3,"223",-150,130,0.6,0.434782608695652,"1613054905.04401"
"18669","Toronto","Boston",2021,"401267558","BOS",-3,"223",130,-150,0.434782608695652,0.6,"1613054905.04401"
"18670","Charlotte","Minnesota",2021,"401267555","CHA",-4.5,"227.5",-185,165,0.649122807017544,0.377358490566038,"1613138819.76699"
"18670","Minnesota","Charlotte",2021,"401267555","CHA",-4.5,"227.5",165,-185,0.377358490566038,0.649122807017544,"1613138819.76699"
"18670","New York","Washington",2021,"401267556","NY",-3.5,"218.5",-165,145,0.622641509433962,0.408163265306122,"1613138819.76699"
"18670","Washington","New York",2021,"401267556","NY",-3.5,"218.5",145,-165,0.408163265306122,0.622641509433962,"1613138819.76699"
"18670","Atlanta","San Antonio",2021,"401267557","ATL",-1.5,"227.5",-120,100,0.545454545454545,0.5,"1613138819.76699"
"18670","San Antonio","Atlanta",2021,"401267557","ATL",-1.5,"227.5",100,-120,0.5,0.545454545454545,"1613138819.76699"
"18670","Dallas","New Orleans",2021,"401267559","DAL",-3,"233.5",-150,130,0.6,0.434782608695652,"1613138819.76699"
"18670","New Orleans","Dallas",2021,"401267559","DAL",-3,"233.5",130,-150,0.434782608695652,0.6,"1613138819.76699"
"18670","Chicago","LA",2021,"401267560","LAC",-7.5,"228.5",235,-275,0.298507462686567,0.733333333333333,"1613138819.76699"
"18670","LA","Chicago",2021,"401267560","LAC",-7.5,"228.5",-275,235,0.733333333333333,0.298507462686567,"1613138819.76699"
"18670","Denver","Oklahoma City",2021,"401267561","DEN",-12,"223.5",-700,500,0.875,0.166666666666667,"1613138819.76699"
"18670","Oklahoma City","Denver",2021,"401267561","DEN",-12,"223.5",500,-700,0.166666666666667,0.875,"1613138819.76699"
"18670","Milwaukee","Utah",2021,"401267562","UTAH",-1.5,"232.5",105,-125,0.48780487804878,0.555555555555556,"1613138819.76699"
"18670","Utah","Milwaukee",2021,"401267562","UTAH",-1.5,"232.5",-125,105,0.555555555555556,0.48780487804878,"1613138819.76699"
"18670","Los Angeles","Memphis",2021,"401267563","LAL",-8,"218.5",-325,265,0.764705882352941,0.273972602739726,"1613138819.76699"
"18670","Memphis","Los Angeles",2021,"401267563","LAL",-8,"218.5",265,-325,0.273972602739726,0.764705882352941,"1613138819.76699"
"18670","Cleveland","Portland",2021,"401267564","POR",-4.5,"222",165,-185,0.377358490566038,0.649122807017544,"1613138819.76699"
"18670","Portland","Cleveland",2021,"401267564","POR",-4.5,"222",-185,165,0.649122807017544,0.377358490566038,"1613138819.76699"
"18670","Orlando","Sacramento",2021,"401267565","SAC",-8,"223.5",265,-325,0.273972602739726,0.764705882352941,"1613138819.76699"
"18670","Sacramento","Orlando",2021,"401267565","SAC",-8,"223.5",-325,265,0.764705882352941,0.273972602739726,"1613138819.76699"
"18670","Boston","Detroit",2021,"401267572","BOS",-7.5,"219.5",-345,285,0.775280898876405,0.25974025974026,"1613138819.76699"
"18670","Detroit","Boston",2021,"401267572","BOS",-7.5,"219.5",285,-345,0.25974025974026,0.775280898876405,"1613138819.76699"
"18671","Philadelphia","Phoenix",2021,"401267566","PHI",-1,"222",-115,-105,0.534883720930233,0.51219512195122,"1613239808.96116"
"18671","Phoenix","Philadelphia",2021,"401267566","PHI",-1,"222",-105,-115,0.51219512195122,0.534883720930233,"1613239808.96116"
"18671","Atlanta","Indiana",2021,"401267567","IND",-1.5,"224.5",100,-120,0.5,0.545454545454545,"1613239808.96116"
"18671","Indiana","Atlanta",2021,"401267567","IND",-1.5,"224.5",-120,100,0.545454545454545,0.5,"1613239808.96116"
"18672","Dallas","Portland",2021,"401267571","DAL",-5,"236",-200,175,0.666666666666667,0.363636363636364,"1613324004.84089"
"18672","Portland","Dallas",2021,"401267571","DAL",-5,"236",175,-200,0.363636363636364,0.666666666666667,"1613324004.84089"
"18672","Minnesota","Toronto",2021,"401267573","TOR",-8,"229.5",295,-355,0.253164556962025,0.78021978021978,"1613324004.84089"
"18672","Toronto","Minnesota",2021,"401267573","TOR",-8,"229.5",-355,295,0.78021978021978,0.253164556962025,"1613324004.84089"
"18672","Charlotte","San Antonio",2021,"401267574","SA",-2,"228.5",110,-130,0.476190476190476,0.565217391304348,"1613324004.84089"
"18672","San Antonio","Charlotte",2021,"401267574","SA",-2,"228.5",-130,110,0.565217391304348,0.476190476190476,"1613324004.84089"
"18672","Milwaukee","Oklahoma City",2021,"401267575","MIL",-11.5,"228.5",-900,600,0.9,0.142857142857143,"1613324004.84089"
"18672","Oklahoma City","Milwaukee",2021,"401267575","MIL",-11.5,"228.5",600,-900,0.142857142857143,0.9,"1613324004.84089"
"18672","Denver","Los Angeles",2021,"401267576","LAL",-3,"217",130,-150,0.434782608695652,0.6,"1613324004.84089"
"18672","Los Angeles","Denver",2021,"401267576","LAL",-3,"217",-150,130,0.6,0.434782608695652,"1613324004.84089"
"18672","Orlando","Phoenix",2021,"401267577","PHX",-10,"214",450,-600,0.181818181818182,0.857142857142857,"1613324004.84089"
"18672","Phoenix","Orlando",2021,"401267577","PHX",-10,"214",-600,450,0.857142857142857,0.181818181818182,"1613324004.84089"
"18672","Memphis","Sacramento",2021,"401267578","MEM",-1,"229",-115,-105,0.534883720930233,0.51219512195122,"1613324004.84089"
"18672","Sacramento","Memphis",2021,"401267578","MEM",-1,"229",-105,-115,0.51219512195122,0.534883720930233,"1613324004.84089"
"18672","Cleveland","LA",2021,"401267579","LAC",-11.5,"221",550,-800,0.153846153846154,0.888888888888889,"1613324004.84089"
"18672","LA","Cleveland",2021,"401267579","LAC",-11.5,"221",-800,550,0.888888888888889,0.153846153846154,"1613324004.84089"
"18672","Boston","Washington",2021,"401282752","BOS",-7,"230.5",-290,245,0.743589743589744,0.289855072463768,"1613324004.84089"
"18672","Washington","Boston",2021,"401282752","BOS",-7,"230.5",245,-290,0.289855072463768,0.743589743589744,"1613324004.84089"
"18672","Detroit","New Orleans",2021,"401282833","NO",-4.5,"220.5",165,-185,0.377358490566038,0.649122807017544,"1613324004.84089"
"18672","New Orleans","Detroit",2021,"401282833","NO",-4.5,"220.5",-185,165,0.649122807017544,0.377358490566038,"1613324004.84089"
"18673","Chicago","Indiana",2021,"401267580","IND",-5.5,"228.5",190,-220,0.344827586206897,0.6875,"1613382937.77671"
"18673","Indiana","Chicago",2021,"401267580","IND",-5.5,"228.5",-220,190,0.6875,0.344827586206897,"1613382937.77671"
"18673","Atlanta","New York",2021,"401267582","ATL",-1.5,"216.5",-120,100,0.545454545454545,0.5,"1613382937.77671"
"18673","New York","Atlanta",2021,"401267582","ATL",-1.5,"216.5",100,-120,0.5,0.545454545454545,"1613382937.77671"
"18673","Cleveland","Golden State",2021,"401267584","GS",-8,"224.5",290,-350,0.256410256410256,0.777777777777778,"1613382937.77671"
"18673","Golden State","Cleveland",2021,"401267584","GS",-8,"224.5",-350,290,0.777777777777778,0.256410256410256,"1613382937.77671"
"18673","Chicago","Indiana",2021,"401267580","IND",-5.5,"227.5",190,-220,0.344827586206897,0.6875,"1613400239.88516"
"18673","Indiana","Chicago",2021,"401267580","IND",-5.5,"227.5",-220,190,0.6875,0.344827586206897,"1613400239.88516"
"18673","Houston","Washington",2021,"401267581","HOU",-1,"228",-120,100,0.545454545454545,0.5,"1613400239.88516"
"18673","Washington","Houston",2021,"401267581","HOU",-1,"228",100,-120,0.5,0.545454545454545,"1613400239.88516"
"18673","Atlanta","New York",2021,"401267582","ATL",-2,"216.5",-130,110,0.565217391304348,0.476190476190476,"1613400239.88516"
"18673","New York","Atlanta",2021,"401267582","ATL",-2,"216.5",110,-130,0.476190476190476,0.565217391304348,"1613400239.88516"
"18673","Philadelphia","Utah",2021,"401267583","UTAH",-7.5,"226.5",270,-330,0.27027027027027,0.767441860465116,"1613400239.88516"
"18673","Utah","Philadelphia",2021,"401267583","UTAH",-7.5,"226.5",-330,270,0.767441860465116,0.27027027027027,"1613400239.88516"
"18673","Cleveland","Golden State",2021,"401267584","GS",-8.5,"225",320,-400,0.238095238095238,0.8,"1613400239.88516"
"18673","Golden State","Cleveland",2021,"401267584","GS",-8.5,"225",-400,320,0.8,0.238095238095238,"1613400239.88516"
"18673","LA","Miami",2021,"401267585","LAC",-3.5,"219",-165,145,0.622641509433962,0.408163265306122,"1613400239.88516"
"18673","Miami","LA",2021,"401267585","LAC",-3.5,"219",145,-165,0.408163265306122,0.622641509433962,"1613400239.88516"
"18673","Brooklyn","Sacramento",2021,"401267586","BKN",-4,"239",-175,155,0.636363636363636,0.392156862745098,"1613400239.88516"
"18673","Sacramento","Brooklyn",2021,"401267586","BKN",-4,"239",155,-175,0.392156862745098,0.636363636363636,"1613400239.88516"
"18673","Chicago","Indiana",2021,"401267580","IND",-5.5,"225",190,-220,0.344827586206897,0.6875,"1613424954.72927"
"18673","Indiana","Chicago",2021,"401267580","IND",-5.5,"225",-220,190,0.6875,0.344827586206897,"1613424954.72927"
"18673","Houston","Washington",2021,"401267581","HOU",-1.5,"231.5",-125,105,0.555555555555556,0.48780487804878,"1613424954.72927"
"18673","Washington","Houston",2021,"401267581","HOU",-1.5,"231.5",105,-125,0.48780487804878,0.555555555555556,"1613424954.72927"
"18673","Atlanta","New York",2021,"401267582","ATL",-2,"218.5",-130,110,0.565217391304348,0.476190476190476,"1613424954.72927"
"18673","New York","Atlanta",2021,"401267582","ATL",-2,"218.5",110,-130,0.476190476190476,0.565217391304348,"1613424954.72927"
"18673","Philadelphia","Utah",2021,"401267583","UTAH",-7.5,"225.5",250,-300,0.285714285714286,0.75,"1613424954.72927"
"18673","Utah","Philadelphia",2021,"401267583","UTAH",-7.5,"225.5",-300,250,0.75,0.285714285714286,"1613424954.72927"
"18673","Cleveland","Golden State",2021,"401267584","GS",-9.5,"227.5",360,-440,0.217391304347826,0.814814814814815,"1613424954.72927"
"18673","Golden State","Cleveland",2021,"401267584","GS",-9.5,"227.5",-440,360,0.814814814814815,0.217391304347826,"1613424954.72927"
"18673","LA","Miami",2021,"401267585","LAC",-3.5,"216",-165,145,0.622641509433962,0.408163265306122,"1613424954.72927"
"18673","Miami","LA",2021,"401267585","LAC",-3.5,"216",145,-165,0.408163265306122,0.622641509433962,"1613424954.72927"
"18673","Brooklyn","Sacramento",2021,"401267586","BKN",-4,"243",-175,155,0.636363636363636,0.392156862745098,"1613424954.72927"
"18673","Sacramento","Brooklyn",2021,"401267586","BKN",-4,"243",155,-175,0.392156862745098,0.636363636363636,"1613424954.72927"
